G18720.GTEX-QXCU-1726-SM-2TC6L.2,0,0,0,43,3,1,0,0,0,0,709,12,43,0,0,0,0,3.31260132047,1.02818385933,-0.0,0
G18721.GTEX-NPJ8-0011-R2a-SM-2TC6M.2,0,0,0,40,2,0,0,0,0,0,628,32,0,0,0,0,0,3.17649256186,0.233791658706,0,0
G18723.GTEX-R55G-0006-SM-2TC6O.2,3,0,1,38,2,0,0,8,0,17,592,74,0,0,1.03972077084,0,-0.0,2.91316059911,0.12425083739,0,0
G19303.GTEX-RWS6-0226-SM-2XCA9.1,5,0,1,42,0,2,0,19,0,24,388,0,17,0,1.49341059922,0,-0.0,3.40024891137,0,0.465999256961,0
G19304.GTEX-S341-2026-SM-2XCAA.1,0,0,1,32,0,0,0,0,0,2,500,0,0,0,0,0,-0.0,2.56087927917,0,0,0
G19305.GTEX-RVPU-0011-R7A-SM-2XCAB.1,0,0,0,34,1,0,0,0,0,0,426,2,0,0,0,0,0,3.10198513901,-0.0,0,0
G19307.GTEX-RVPU-0011-R5A-SM-2XCAD.1,1,0,1,37,0,0,0,6,0,2,391,0,0,0,-0.0,0,-0.0,3.11390353815,0,0,0
G19308.GTEX-RVPU-0011-R3A-SM-2XCAE.1,1,0,0,38,1,0,0,2,0,0,678,2,0,0,-0.0,0,0,2.93462695865,-0.0,0,0
G19311.GTEX-RVPU-0011-R10A-SM-2XCAH.1,1,0,1,32,0,1,0,2,0,2,313,0,2,0,-0.0,0,-0.0,3.10568066612,0,-0.0,0
G19315.GTEX-S33H-0005-SM-2XCAL.1,1,0,0,36,4,3,0,2,0,0,386,80,9,0,-0.0,0,0,3.03074957187,0.789757589034,1.06085694716,0
G19317.GTEX-RWS6-0005-SM-2XCAN.1,5,1,2,39,5,1,0,12,2,5,876,51,4,0,1.58902691517,-0.0,0.673011667009,2.90425685595,1.32149490709,-0.0,0
G19318.GTEX-RWSA-0005-SM-2XCAO.1,3,0,0,36,2,3,0,16,0,0,1165,5,6,0,0.900256051269,0,0,2.24264121628,0.673011667009,1.09861228867,0
G19319.GTEX-RWS6-0326-SM-2XCAP.1,2,1,0,41,0,0,0,40,2,0,588,0,0,0,0.198515243346,-0.0,0,3.01898763465,0,0,0
G19320.GTEX-RVPU-2226-SM-2XCAQ.1,1,1,2,44,2,0,0,2,4,7,1376,5,0,0,-0.0,-0.0,0.6829081047,3.07631692893,0.673011667009,0,0
G19322.GTEX-RWS6-0626-SM-2XCAS.1,2,1,0,35,2,1,0,4,44,0,382,4,2,0,0.69314718056,-0.0,0,3.15467518465,0.69314718056,-0.0,0
G19323.GTEX-S32W-2426-SM-2XCAT.1,2,1,1,41,0,1,1,4,2,6,601,0,7,2,0.69314718056,-0.0,-0.0,3.31613133137,0,-0.0,-0.0
G19324.GTEX-S341-0326-SM-2XCAU.1,7,1,1,44,2,1,0,131,30,2,535,7,6,0,1.61757125625,-0.0,-0.0,3.44780121793,0.6829081047,-0.0,0
G19325.GTEX-RWS6-2126-SM-2XCAV.1,2,0,0,38,1,3,0,4,0,0,538,2,25,0,0.69314718056,0,0,3.26904093407,-0.0,0.550573428291,0
G19326.GTEX-S32W-2326-SM-2XCAW.1,0,1,1,42,1,2,0,0,2,2,655,2,28,0,0,-0.0,-0.0,3.33345191079,-0.0,0.340499778471,0
G19328.GTEX-S32W-2226-SM-2XCAY.1,1,0,0,38,4,3,0,6,0,0,405,68,62,0,-0.0,0,0,3.28017218438,0.718682089207,0.283936266756,0
G19329.GTEX-RWSA-1126-SM-2XCAZ.1,6,0,1,39,2,1,0,25,0,2,521,4,4,0,1.61149056858,0,-0.0,2.68031186501,0.69314718056,-0.0,0
G19330.GTEX-S32W-2126-SM-2XCB1.1,2,2,1,53,2,2,1,97,4,6,2575,5,7,3,0.100436761357,0.69314718056,-0.0,2.4416668347,0.673011667009,0.598269588585,-0.0
G19331.GTEX-S33H-2426-SM-2XCB2.1,2,0,1,43,3,1,0,8,0,2,597,9,2,0,0.562335144619,0,-0.0,3.38046186976,1.06085694716,-0.0,0
G19332.GTEX-S33H-2326-SM-2XCB3.1,1,1,1,44,2,0,0,2,2,20,394,4,0,0,-0.0,-0.0,-0.0,3.4088840912,0.69314718056,0,0
G19333.GTEX-RWS6-2326-SM-2XCB4.1,2,0,1,42,2,2,1,33,0,2,571,4,4,4,0.228631873583,0,-0.0,3.264050226,0.69314718056,0.69314718056,-0.0
G19334.GTEX-RWS6-2026-SM-2XCB5.1,1,1,3,45,0,1,0,2,5,27,1367,0,8,0,-0.0,-0.0,0.603797414115,2.14929380457,0,-0.0,0
G19335.GTEX-S33H-1126-SM-2XCB6.1,2,1,1,45,3,0,0,8,2,2,801,6,0,0,0.69314718056,-0.0,-0.0,3.21171182975,1.09861228867,0,0
G19338.GTEX-RWS6-2426-SM-2XCB9.1,1,1,1,39,2,3,0,2,2,5,850,7,9,0,-0.0,-0.0,-0.0,2.94052244525,0.598269588585,0.99502699018,0
G19340.GTEX-RWSA-0126-SM-2XCBB.1,1,0,2,31,0,1,0,2,0,4,220,0,2,0,-0.0,0,0.69314718056,2.98775073243,0,-0.0,0
