sample,fileName,individual,tissue,n.raw.reads,CPM,igRPM,immune.diversity
GTEX-11TT1-0426-SM-5EGI9,G58359.GTEX-11TT1-0426.2,GTEX-11TT1,Esophagus - Muscularis,66760000.0,3.669862192929898,1.4979029358897544,0.636514168295
GTEX-11TT1-1426-SM-5EGIA,G58360.GTEX-11TT1-1426.2,GTEX-11TT1,Heart - Atrial Appendage,67746666.0,3.5130880093789414,0.44282621966961444,0.69314718056
GTEX-11TT1-2526-SM-5EGIB,G58361.GTEX-11TT1-2526.2,GTEX-11TT1,Skin - Sun Exposed (Lower leg),77440000.0,4.764979338842975,0.981404958677686,0.696448328665
GTEX-12WSG-0726-SM-5EGIG,G58363.GTEX-12WSG-0726.3,GTEX-12WSG,Adrenal Gland,80626666.0,3.3239623228374593,0.3968910236223832,1.75400412772
GTEX-12WSG-1026-SM-5EGII,G58365.GTEX-12WSG-1026.2,GTEX-12WSG,Pancreas,88746666.0,3.8423978654026283,0.05634014465399748,0.69314718056
GTEX-11WQK-3226-SM-5EGI3,G58367.GTEX-11WQK-3226.2,GTEX-11WQK,Pituitary,63240000.0,1.597090449082859,0.031625553447185324,0.0
GTEX-11PRG-0926-SM-5EGI8,G58369.GTEX-11PRG-0926.2,GTEX-11PRG,Lung,78973333.0,3.849400657814455,3.887388164306045,2.54288820458
GTEX-11ZTS-2626-SM-5EGIC,G58370.GTEX-11ZTS-2626.2,GTEX-11ZTS,Esophagus - Mucosa,61653333.0,3.389922163656586,0.0,0.673011667009
GTEX-11ZTS-3226-SM-5EGID,G58371.GTEX-11ZTS-3226.2,GTEX-11ZTS,Brain - Cerebellum,83466666.0,2.468051137923731,0.3115015999321214,0.598269588585
GTEX-ZAKK-0326-SM-5EGHA,G58373.GTEX-ZAKK-0326.2,GTEX-ZAKK,Muscle - Skeletal,69960000.0,3.930817610062893,0.30017152658662094,1.4737146012
GTEX-ZAKK-0526-SM-5EGHC,G58375.GTEX-ZAKK-0526.2,GTEX-ZAKK,Nerve - Tibial,86266666.0,4.335394160242613,3.106646082740696,1.77165284928
GTEX-ZE9C-0011-R5a-SM-5EGLO,G58377.GTEX-ZE9C-0011-R5a.2,GTEX-ZE9C,Brain - Caudate (basal ganglia),100026666.0,2.589309534719472,0.24993335277214979,0.630102407838
GTEX-1211K-1826-SM-5EGJ2,G58378.GTEX-1211K-1826.2,GTEX-1211K,Colon - Sigmoid,79586666.0,2.8522365794290216,2.78941198516847,1.88765542817
GTEX-12C56-0826-SM-5EGJ5,G58379.GTEX-12C56-0826.2,GTEX-12C56,Adipose - Visceral (Omentum),87666666.0,2.65779469701745,0.28517110483019853,0.751762492514
GTEX-12584-1426-SM-5EGJ9,G58380.GTEX-12584-1426.2,GTEX-12584,Lung,89946666.0,2.0567744000650343,93.77779494350574,2.69259305
GTEX-12KS4-2326-SM-5EGJB,G58381.GTEX-12KS4-2326.2,GTEX-12KS4,Colon - Sigmoid,99120000.0,2.2800645682001615,0.0,0.950270539233
GTEX-12WSB-2426-SM-5EGJC,G58382.GTEX-12WSB-2426.2,GTEX-12WSB,Vagina,74906666.0,2.4163403561440044,0.8810964834558249,1.99459846533
GTEX-12WSD-1126-SM-5EGJD,G58383.GTEX-12WSD-1126.2,GTEX-12WSD,Heart - Left Ventricle,84866666.0,1.3550667820507996,0.0,0.383662000469
GTEX-12WSD-2626-SM-5EGJE,G58384.GTEX-12WSD-2626.2,GTEX-12WSD,Colon - Sigmoid,73573333.0,2.8407031661865854,0.2854295047364512,0.373956094268
GTEX-11ZVC-2126-SM-5EGJ1,G58385.GTEX-11ZVC-2126.2,GTEX-11ZVC,Colon - Transverse,96413333.0,3.277554982981451,16.564099075384107,2.58483541514
GTEX-1269C-2526-SM-5EGJ3,G58386.GTEX-1269C-2526.2,GTEX-1269C,Skin - Sun Exposed (Lower leg),87480000.0,3.4750800182898947,0.2972107910379515,0.6829081047
GTEX-1269C-2726-SM-5EGJ4,G58387.GTEX-1269C-2726.2,GTEX-1269C,Adipose - Subcutaneous,89426666.0,2.8626808026142894,1.934546011141688,2.22711018324
GTEX-12696-1426-SM-5EGJ6,G58388.GTEX-12696-1426.2,GTEX-12696,Esophagus - Muscularis,88613333.0,1.704032507162325,0.3046945542608131,1.5444795211
GTEX-12WSG-2126-SM-5EGJ7,G58389.GTEX-12WSG-2126.2,GTEX-12WSG,Uterus,96426666.0,1.9496681550723738,0.33185840937402106,2.20921278377
GTEX-1212Z-1026-SM-5EGJ8,G58390.GTEX-1212Z-1026.2,GTEX-1212Z,Lung,72613333.0,3.291406552017107,4.43444732112765,2.27383724575
GTEX-12BJ1-1026-SM-5EGJA,G58391.GTEX-12BJ1-1026.2,GTEX-12BJ1,Lung,97626666.0,2.919284368473671,7.764272109835237,1.40171278635
GTEX-ZYY3-1626-SM-5EGJF,G58392.GTEX-ZYY3-1626.2,GTEX-ZYY3,Esophagus - Muscularis,69640000.0,3.1160252728317057,1.3785180930499712,1.09080995635
GTEX-113JC-2226-SM-5EGJG,G58393.GTEX-113JC-2226.2,GTEX-113JC,Uterus,76186666.0,2.0082254288434145,0.05250262559067751,0.994923632572
GTEX-117YX-0526-SM-5EGJH,G58394.GTEX-117YX-0526.2,GTEX-117YX,Colon - Sigmoid,70213333.0,1.3387770667431498,0.4699962042821696,1.48842875367
GTEX-117YX-0626-SM-5EGJI,G58395.GTEX-117YX-0626.2,GTEX-117YX,Heart - Atrial Appendage,97600000.0,1.3524590163934427,2.0184426229508197,1.48706716734
GTEX-11DXX-2026-SM-5EGJL,G58396.GTEX-11DXX-2026.2,GTEX-11DXX,Adipose - Visceral (Omentum),76600000.0,1.3054830287206267,1.2663185378590078,1.88125219653
GTEX-11EMC-0526-SM-5EGJN,G58397.GTEX-11EMC-0526.2,GTEX-11EMC,Adrenal Gland,87866666.0,2.9817906144293675,1.7754173124083257,1.56186653556
GTEX-11EMC-0726-SM-5EGJO,G58398.GTEX-11EMC-0726.2,GTEX-11EMC,Heart - Left Ventricle,91213333.0,2.3790381610109566,0.6139453318737953,0.484203893326
GTEX-11EMC-3126-SM-5EGJP,G58399.GTEX-11EMC-3126.2,GTEX-11EMC,Pituitary,79933333.0,1.8015012585550512,1.9516263634346387,2.60437450202
GTEX-113JC-0126-SM-5EGJW,G58400.GTEX-113JC-0126.2,GTEX-113JC,Thyroid,81653333.0,1.8370346253961243,0.6735793626452456,1.754105331
GTEX-117YX-2226-SM-5EGJJ,G58401.GTEX-117YX-2226.2,GTEX-117YX,Adipose - Subcutaneous,78480000.0,2.3955147808358817,0.1019367991845056,1.43282197549
GTEX-11DXX-1926-SM-5EGJK,G58402.GTEX-11DXX-1926.2,GTEX-11DXX,Colon - Sigmoid,84946666.0,2.636948694372537,0.04708836954236674,1.5089177598
GTEX-11EI6-2226-SM-5EGJM,G58403.GTEX-11EI6-2226.2,GTEX-11EI6,Testis,96973333.0,3.2380035859961627,0.4021724199167208,0.0
GTEX-11EQ8-1326-SM-5EGJQ,G58404.GTEX-11EQ8-1326.2,GTEX-11EQ8,Heart - Atrial Appendage,87493333.0,2.4459006493671924,4.514629703271219,1.42337006926
GTEX-11EQ8-1426-SM-5EGJR,G58405.GTEX-11EQ8-1426.2,GTEX-11EQ8,Testis,77733333.0,1.4922813100012062,0.07718696431040722,0.0
GTEX-12WSA-1426-SM-5EGJU,G58406.GTEX-12WSA-1426.2,GTEX-12WSA,Esophagus - Mucosa,80226666.0,1.8447731580918494,0.5235167070260653,1.55908698991
GTEX-12WSA-1626-SM-5EGJV,G58407.GTEX-12WSA-1626.2,GTEX-12WSA,Adipose - Visceral (Omentum),78813333.0,2.93097615856444,1.6240906852651442,1.9617585971
GTEX-12696-1826-SM-5EGJS,G58408.GTEX-12696-1826.2,GTEX-12696,Adipose - Visceral (Omentum),81813333.0,2.7990547702047537,2.9579530759369015,1.61483859337
GTEX-12ZZY-0011-R5a-SM-5EGL9,G58410.GTEX-12ZZY-0011-R5a.2,GTEX-12ZZY,Brain - Caudate (basal ganglia),89053333.0,2.930827979229031,0.15720916363680626,0.126341390012
GTEX-12ZZY-0011-R6b-SM-5EGLA,G58411.GTEX-12ZZY-0011-R6b.2,GTEX-12ZZY,Brain - Nucleus accumbens (basal ganglia),90933333.0,1.737536663260765,0.04398826995596873,0.302734423264
GTEX-12ZZY-0011-R7a-SM-5EGLB,G58412.GTEX-12ZZY-0011-R7a.2,GTEX-12ZZY,Brain - Putamen (basal ganglia),77720000.0,1.5568708183221822,0.33453422542460115,0.0
GTEX-12ZZZ-0011-R11a-SM-5EGLC,G58413.GTEX-12ZZZ-0011-R11a.2,GTEX-12ZZZ,Brain - Cerebellar Hemisphere,186400000.0,2.221030042918455,0.032188841201716736,1.71489923242
GTEX-12ZZX-0011-R2a-SM-5EGLG,G58414.GTEX-12ZZX-0011-R2a.2,GTEX-12ZZX,Brain - Substantia nigra,73466666.0,1.401996382958225,0.4764065378984259,0.636514168295
GTEX-12ZZX-0011-R3b-SM-5EGLH,G58415.GTEX-12ZZX-0011-R3b.2,GTEX-12ZZX,Brain - Anterior cingulate cortex (BA24),88520000.0,2.4627202892001807,2.790329868956168,0.907427874169
GTEX-13111-1526-SM-5EGJX,G58416.GTEX-13111-1526.2,GTEX-13111,Testis,78466666.0,3.237043358003767,1.5802888834349098,0.110453046673
GTEX-13111-1626-SM-5EGJY,G58417.GTEX-13111-1626.2,GTEX-13111,Skin - Sun Exposed (Lower leg),81800000.0,2.1882640586797066,0.2200488997555012,0.936888307539
GTEX-13111-1726-SM-5EGJZ,G58418.GTEX-13111-1726.2,GTEX-13111,Adipose - Subcutaneous,84120000.0,2.722301474084641,3.685211602472658,1.78164500297
GTEX-1313W-0726-SM-5EGK1,G58419.GTEX-1313W-0726.2,GTEX-1313W,Thyroid,70240000.0,3.2887243735763096,0.39863325740318906,0.792923355081
GTEX-131XW-0726-SM-5EGK3,G58420.GTEX-131XW-0726.2,GTEX-131XW,Breast - Mammary Tissue,121733333.0,1.9140197204655525,59.02245361178109,2.57378377518
GTEX-132AR-1926-SM-5EGK5,G58421.GTEX-132AR-1926.2,GTEX-132AR,Heart - Atrial Appendage,85226666.0,0.2933354215686438,0.0,0.0
GTEX-132AR-0826-SM-5EGK6,G58422.GTEX-132AR-0826.2,GTEX-132AR,Breast - Mammary Tissue,74866666.0,2.310774731173417,2.8450579060112013,1.97711636705
GTEX-12ZZX-0126-SM-5EGK9,G58423.GTEX-12ZZX-0126.2,GTEX-12ZZX,Skin - Sun Exposed (Lower leg),67826666.0,1.946137231630993,0.22115195813988558,1.2326432845
GTEX-12ZZX-0726-SM-5EGKA,G58424.GTEX-12ZZX-0726.2,GTEX-12ZZX,Heart - Atrial Appendage,73533333.0,2.2982774356222913,3.495013615117922,1.03972077084
GTEX-12ZZX-1126-SM-5EGKB,G58425.GTEX-12ZZX-1126.2,GTEX-12ZZX,Breast - Mammary Tissue,72053333.0,3.094929696035019,84.75666212415184,2.72911055355
GTEX-12ZZX-1926-SM-5EGKC,G58426.GTEX-12ZZX-1926.2,GTEX-12ZZX,Vagina,82066666.0,2.851340396842733,0.7432981376384902,1.19497912496
GTEX-12WSI-0826-SM-5EGKD,G58427.GTEX-12WSI-0826.2,GTEX-12WSI,Lung,85933333.0,2.048099309728857,39.99612117919364,2.53364788697
GTEX-131XF-1826-SM-5EGKG,G58428.GTEX-131XF-1826.2,GTEX-131XF,Thyroid,63213333.0,1.977430932173755,226.61358482711233,2.48582703357
GTEX-131XF-2826-SM-5EGKH,G58429.GTEX-131XF-2826.2,GTEX-131XF,Minor Salivary Gland,86906666.0,2.577477773684242,219.06259756875266,3.00999620603
GTEX-132NY-1726-SM-5EGKK,G58430.GTEX-132NY-1726.2,GTEX-132NY,Heart - Left Ventricle,86773333.0,2.6044867954997186,4.333128473928736,1.29130640887
GTEX-1314G-1526-SM-5EGK2,G58431.GTEX-1314G-1526.2,GTEX-1314G,Skin - Sun Exposed (Lower leg),80426666.0,3.083554402217792,0.22380636790290423,1.37811096922
GTEX-131XW-1126-SM-5EGK4,G58432.GTEX-131XW-1126.2,GTEX-131XW,Lung,82960000.0,1.8081002892960463,2.844744455159113,2.15213026005
GTEX-132Q8-1426-SM-5EGK7,G58433.GTEX-132Q8-1426.2,GTEX-132Q8,Breast - Mammary Tissue,73586666.0,2.976082650625862,1.3725312680968587,1.97530638474
GTEX-132Q8-1726-SM-5EGK8,G58434.GTEX-132Q8-1726.2,GTEX-132Q8,Adipose - Visceral (Omentum),81973333.0,3.3181522581252123,71.35247263887635,2.0644709893
GTEX-131XE-1026-SM-5EGKE,G58435.GTEX-131XE-1026.2,GTEX-131XE,Colon - Sigmoid,87586666.0,2.842898484114009,0.14842441884932575,0.913793218079
GTEX-131XE-1226-SM-5EGKF,G58436.GTEX-131XE-1226.2,GTEX-131XE,Esophagus - Muscularis,68360000.0,1.5652428320655354,0.029256875365710942,0.0
GTEX-131YS-2926-SM-5EGKI,G58437.GTEX-131YS-2926.2,GTEX-131YS,Colon - Sigmoid,70013333.0,3.113692644799527,1.3283184218640185,0.906984780175
GTEX-131YS-0526-SM-5EGKJ,G58438.GTEX-131YS-0526.2,GTEX-131YS,Muscle - Skeletal,85733333.0,2.939346823247849,0.25660964329941544,0.788072367672
GTEX-131YS-0626-SM-5EGKL,G58439.GTEX-131YS-0626.2,GTEX-131YS,Breast - Mammary Tissue,74786666.0,1.7783918860616141,56.50739932704047,2.62760835923
GTEX-12WSM-0011-R7b-SM-5EGLD,G58440.GTEX-12WSM-0011-R7b.2,GTEX-12WSM,Brain - Putamen (basal ganglia),101346666.0,1.9142218255112606,5.219707967502354,0.800373383858
GTEX-12ZZZ-0011-R7b-SM-5EGLE,G58441.GTEX-12ZZZ-0011-R7b.2,GTEX-12ZZZ,Brain - Putamen (basal ganglia),91560000.0,0.9720401922236784,0.0,0.0
GTEX-1313W-0011-R2a-SM-5EGLF,G58442.GTEX-1313W-0011-R2a.2,GTEX-1313W,Brain - Substantia nigra,92893333.0,1.550165069435069,0.4306014081764081,0.0
GTEX-1313W-0011-R3a-SM-5EGLI,G58443.GTEX-1313W-0011-R3a.2,GTEX-1313W,Brain - Anterior cingulate cortex (BA24),89200000.0,2.4887892376681613,3.273542600896861,0.729288876098
GTEX-131XH-0011-R10a-SM-5EGLJ,G58445.GTEX-131XH-0011-R10a.2,GTEX-131XH,Brain - Frontal Cortex (BA9),89560000.0,1.9651630192050022,0.0,0.0
GTEX-131XH-0011-R11a-SM-5EGLN,G58446.GTEX-131XH-0011-R11a.2,GTEX-131XH,Brain - Cerebellar Hemisphere,91893333.0,1.8826175343971907,0.04352872911901019,0.671153792012
GTEX-131YS-0011-R11b-SM-5EGLM,G58447.GTEX-131YS-0011-R11b.2,GTEX-131YS,Brain - Cerebellar Hemisphere,83040000.0,2.2278420038535645,0.1926782273603083,0.636514168295
GTEX-132Q8-0011-R1a-SM-5EGLK,G58448.GTEX-132Q8-0011-R1a.2,GTEX-132Q8,Brain - Hippocampus,81013333.0,2.7402896755278543,3.7648123920540337,0.0
GTEX-11TUW-3026-SM-5EGKM,G58449.GTEX-11TUW-3026.2,GTEX-11TUW,Pituitary,79680000.0,2.5602409638554215,0.32630522088353414,1.08378225943
GTEX-11WQK-1526-SM-5EGKN,G58450.GTEX-11WQK-1526.2,GTEX-11WQK,Adipose - Visceral (Omentum),77240000.0,2.9647850854479545,0.20714655618850336,1.73762747645
GTEX-1212Z-2526-SM-5EGKP,G58451.GTEX-1212Z-2526.2,GTEX-1212Z,Skin - Sun Exposed (Lower leg),86626666.0,3.382330332325153,0.24241958013251946,1.08681454699
GTEX-1269C-0226-SM-5EGKS,G58453.GTEX-1269C-0226.2,GTEX-1269C,Thyroid,82053333.0,1.3527786860285127,6.252031224618261,1.35682429653
GTEX-11EMC-0126-SM-5EGKV,G58455.GTEX-11EMC-0126.2,GTEX-11EMC,Lung,83066666.0,1.7576244121799711,72.6765655913047,2.62930144113
GTEX-11EMC-0226-SM-5EGLP,G58456.GTEX-11EMC-0226.2,GTEX-11EMC,Thyroid,94853333.0,3.152235040596834,1.4127073426086145,2.13410420394
GTEX-11EMC-3226-SM-5EGKW,G58457.GTEX-11EMC-3226.2,GTEX-11EMC,Brain - Cortex,82026666.0,2.38946685947226,3.6817295487786863,0.749998647582
GTEX-11P7K-0726-SM-5EGKX,G58458.GTEX-11P7K-0726.2,GTEX-11P7K,Breast - Mammary Tissue,82373333.0,2.6464875471288747,2.282292013120314,2.36449633226
GTEX-11P7K-1426-SM-5EGKY,G58459.GTEX-11P7K-1426.2,GTEX-11P7K,Esophagus - Gastroesophageal Junction,90000000.0,2.8,1.3222222222222222,1.53177807879
GTEX-11TT1-2626-SM-5EGL2,G58460.GTEX-11TT1-2626.2,GTEX-11TT1,Nerve - Tibial,87466666.0,2.835365875269557,1.2461890338886359,1.20619644766
GTEX-12696-0226-SM-5EGL3,G58461.GTEX-12696-0226.2,GTEX-12696,Testis,83493333.0,2.934366028961857,0.455126159594084,0.137406006453
GTEX-12696-0326-SM-5EGL4,G58462.GTEX-12696-0326.2,GTEX-12696,Thyroid,92573333.0,1.5771280483117098,0.2808584195623593,1.66973153221
GTEX-12696-0426-SM-5EGL5,G58463.GTEX-12696-0426.2,GTEX-12696,Artery - Aorta,76946666.0,2.040374302897022,2.6641830069674493,1.80873775065
GTEX-12696-1526-SM-5EGL6,G58464.GTEX-12696-1526.2,GTEX-12696,Esophagus - Gastroesophageal Junction,77053333.0,2.933033409469776,0.03893407180712092,0.813070366259
GTEX-12584-0126-SM-5EGKQ,G58465.GTEX-12584-0126.2,GTEX-12584,Skin - Sun Exposed (Lower leg),80053333.0,3.6225849584551337,1.6239173951695427,2.32725209715
GTEX-12584-3126-SM-5EGKR,G58466.GTEX-12584-3126.2,GTEX-12584,Pituitary,77360000.0,2.4431230610134436,7.019131334022751,2.46510648865
GTEX-12WSA-1126-SM-5EGKU,G58467.GTEX-12WSA-1126.2,GTEX-12WSA,Heart - Atrial Appendage,73813333.0,2.5740607052658087,4.877167652082585,1.06290396881
GTEX-11P7K-2326-SM-5EGKZ,G58468.GTEX-11P7K-2326.2,GTEX-11P7K,Artery - Tibial,80773333.0,1.658963361088492,0.3466490605259535,2.20299306677
GTEX-11PRG-0726-SM-5EGL1,G58469.GTEX-11PRG-0726.2,GTEX-11PRG,Skin - Not Sun Exposed (Suprapubic),80293333.0,3.3875788915126988,0.23663234903949,0.950270539233
GTEX-ZG7Y-0926-SM-5EQ6O,G58474.GTEX-ZG7Y-0926.2,GTEX-ZG7Y,Heart - Left Ventricle,116666666.0,1.1485714351346938,0.06000000034285714,0.594476755426
GTEX-1211K-1026-SM-5EQ4B,G58475.GTEX-1211K-1026.2,GTEX-1211K,Esophagus - Muscularis,83226666.0,1.345722535611363,0.3604613934673293,0.0
GTEX-1211K-1226-SM-5EQ4N,G58476.GTEX-1211K-1226.2,GTEX-1211K,Adipose - Visceral (Omentum),93853333.0,3.0473078670525213,0.35161244619836785,1.11139094326
GTEX-1211K-2026-SM-5EQ4Z,G58477.GTEX-1211K-2026.2,GTEX-1211K,Skin - Sun Exposed (Lower leg),69120000.0,3.4577546296296298,1.0271990740740742,0.858740913006
GTEX-12C56-1726-SM-5EQ61,G58478.GTEX-12C56-1726.2,GTEX-12C56,Skin - Sun Exposed (Lower leg),76280000.0,1.8615626638699527,0.14420555846879915,0.0
GTEX-12C56-1826-SM-5EQ6D,G58479.GTEX-12C56-1826.2,GTEX-12C56,Nerve - Tibial,80226666.0,1.6827322725837817,0.02492936700124121,0.598269588585
GTEX-12KS4-1526-SM-5EQ6E,G58480.GTEX-12KS4-1526.2,GTEX-12KS4,Adipose - Visceral (Omentum),79546666.0,2.665102268396767,2.07425412398805,1.79458624937
GTEX-12KS4-0326-SM-5EQ41,G58481.GTEX-12KS4-0326.2,GTEX-12KS4,Skin - Sun Exposed (Lower leg),76333333.0,3.60262010306821,0.9563318819053794,1.72280536825
GTEX-12WSD-0526-SM-5EQ6F,G58482.GTEX-12WSD-0526.2,GTEX-12WSD,Muscle - Skeletal,70413333.0,2.5279303281950876,0.31244082708029175,0.280370588836
GTEX-12WSD-1026-SM-5EQ42,G58483.GTEX-12WSD-1026.2,GTEX-12WSD,Artery - Coronary,83453333.0,3.235341121726079,0.5991372447640887,1.43028030191
GTEX-1269C-2626-SM-5EQ5C,G58484.GTEX-1269C-2626.2,GTEX-1269C,Muscle - Skeletal,80346666.0,1.5059741246761875,0.38582808152861003,0.0
GTEX-1269C-2826-SM-5EQ5O,G58485.GTEX-1269C-2826.2,GTEX-1269C,Artery - Tibial,77800000.0,1.8251928020565553,0.08997429305912596,0.0
GTEX-12696-0526-SM-5EQ3Z,G58486.GTEX-12696-0526.2,GTEX-12696,Artery - Coronary,94373333.0,3.2106527380992254,1.928510885590954,1.6993169106
GTEX-12WSG-1226-SM-5EQ4C,G58487.GTEX-12WSG-1226.2,GTEX-12WSG,Heart - Atrial Appendage,85960000.0,2.408096789204281,0.22103303862261517,1.5195281678
GTEX-12WSG-2526-SM-5EQ4O,G58488.GTEX-12WSG-2526.2,GTEX-12WSG,Muscle - Skeletal,80613333.0,2.5181938575843277,3.0019847957409227,0.860851390631
GTEX-1212Z-0826-SM-5EQ51,G58489.GTEX-1212Z-0826.2,GTEX-1212Z,Artery - Aorta,87200000.0,1.926605504587156,0.37844036697247707,1.56413150262
GTEX-1212Z-2426-SM-5EQ5D,G58490.GTEX-1212Z-2426.2,GTEX-1212Z,Adipose - Subcutaneous,91920000.0,2.9917319408181027,2.3281114012184507,2.16474975467
GTEX-12BJ1-0926-SM-5EQ62,G58492.GTEX-12BJ1-0926.2,GTEX-12BJ1,Skin - Not Sun Exposed (Suprapubic),65000000.0,2.169230769230769,1.646153846153846,0.304636097349
GTEX-12WSA-2926-SM-5EQ4D,G58493.GTEX-12WSA-2926.2,GTEX-12WSA,Brain - Cortex,84680000.0,1.9367028814359943,4.511100614076524,0.500402423538
GTEX-12WSC-0126-SM-5EQ4P,G58494.GTEX-12WSC-0126.2,GTEX-12WSC,Skin - Sun Exposed (Lower leg),89533333.0,2.3566641934350865,1.9992554058051206,1.61697650396
GTEX-12WSC-0226-SM-5EQ52,G58495.GTEX-12WSC-0226.2,GTEX-12WSC,Adipose - Subcutaneous,81933333.0,2.721724990731184,0.5370219712653457,0.801441342311
GTEX-12WSC-0326-SM-5EQ5E,G58496.GTEX-12WSC-0326.2,GTEX-12WSC,Muscle - Skeletal,67360000.0,2.642517814726841,1.6775534441805227,0.486912709465
GTEX-12WSC-0826-SM-5EQ5Q,G58497.GTEX-12WSC-0826.2,GTEX-12WSC,Thyroid,64933333.0,1.6016427186942646,0.5544147872403223,0.636514168295
GTEX-12WSC-0926-SM-5EQ63,G58498.GTEX-12WSC-0926.5,GTEX-12WSC,Artery - Coronary,118760000.0,3.486022229706972,0.5052206130010104,1.71083215988
GTEX-113JC-2326-SM-5EQ4E,G58499.GTEX-113JC-2326.2,GTEX-113JC,Skin - Sun Exposed (Lower leg),80200000.0,3.316708229426434,1.8079800498753118,1.68256330482
GTEX-11DZ1-0926-SM-5EQ5R,G58500.GTEX-11DZ1-0926.2,GTEX-11DZ1,Muscle - Skeletal,73946666.0,1.3523260129131447,0.0,0.0
GTEX-11EMC-2926-SM-5EQ4F,G58501.GTEX-11EMC-2926.2,GTEX-11EMC,Skin - Sun Exposed (Lower leg),70253333.0,2.974947822048528,0.38432340284837446,0.719843458329
GTEX-11EMC-3026-SM-5EQ4R,G58502.GTEX-11EMC-3026.2,GTEX-11EMC,Artery - Tibial,73573333.0,3.0717651462113316,0.4757158412274186,0.907248540079
GTEX-ZZPT-2926-SM-5EQ5S,G58503.GTEX-ZZPT-2926.2,GTEX-ZZPT,Brain - Cerebellum,64893333.0,1.6026299650843947,0.06163961404170749,0.0
GTEX-117YX-2526-SM-5EQ4Q,G58504.GTEX-117YX-2526.2,GTEX-117YX,Muscle - Skeletal,71613333.0,1.1869298137540951,0.055855520647251536,0.0
GTEX-117YX-2626-SM-5EQ53,G58505.GTEX-117YX-2626.2,GTEX-117YX,Artery - Tibial,80173333.0,2.9311491889703527,0.02494595054442853,0.581560287821
GTEX-11DXX-0426-SM-5EQ5F,G58506.GTEX-11DXX-0426.2,GTEX-11DXX,Artery - Aorta,67426666.0,2.5212576875742307,1.5869092504143687,2.16888225363
GTEX-11EI6-0226-SM-5EQ64,G58507.GTEX-11EI6-0226.2,GTEX-11EI6,Adipose - Subcutaneous,77386666.0,3.21760857354935,1.6281874709526833,1.33456719351
GTEX-11EI6-0326-SM-5EQ6G,G58508.GTEX-11EI6-0326.2,GTEX-11EI6,Muscle - Skeletal,73586666.0,2.758651954689726,1.99764451891325,0.450561208866
GTEX-11EI6-0426-SM-5EQ43,G58509.GTEX-11EI6-0426.2,GTEX-11EI6,Nerve - Tibial,84800000.0,2.6650943396226414,0.9551886792452831,0.957912664171
GTEX-11EQ8-0226-SM-5EQ5G,G58511.GTEX-11EQ8-0226.2,GTEX-11EQ8,Adipose - Subcutaneous,75133333.0,3.2076308926691697,1.1978704578432584,1.84010673648
GTEX-13112-0526-SM-5EQ4S,G58512.GTEX-13112-0526.2,GTEX-13112,Heart - Atrial Appendage,82013333.0,2.0972199727573564,3.9018046004788025,0.711902541765
GTEX-12696-2226-SM-5EQ65,G58513.GTEX-12696-2226.2,GTEX-12696,Prostate,67826666.0,1.503833315351222,0.7371731937996185,0.78526819226
GTEX-12696-2426-SM-5EQ6H,G58514.GTEX-12696-2426.2,GTEX-12696,Skin - Sun Exposed (Lower leg),79720000.0,2.0697441043652787,2.972905168088309,2.59905313253
GTEX-12696-2626-SM-5EQ44,G58515.GTEX-12696-2626.2,GTEX-12696,Nerve - Tibial,74840000.0,1.5366114377338322,1.1357562800641368,2.14974336812
GTEX-12WSC-1126-SM-5EQ4G,G58516.GTEX-12WSC-1126.2,GTEX-12WSC,Heart - Left Ventricle,66640000.0,2.4159663865546217,2.9411764705882355,1.48111725596
GTEX-12ZZX-0011-R1a-SM-5EQ6B,G58517.GTEX-12ZZX-0011-R1a.2,GTEX-12ZZX,Brain - Hippocampus,86320000.0,2.710843373493976,3.174235403151066,0.0
GTEX-13111-0226-SM-5EQ55,G58518.GTEX-13111-0226.2,GTEX-13111,Thyroid,63453333.0,1.276528689202189,6.288085765329301,1.65373924381
GTEX-12ZZY-0526-SM-5EQ5H,G58519.GTEX-12ZZY-0526.2,GTEX-12ZZY,Artery - Tibial,69946666.0,2.8164315937517306,0.08577964244929129,0.0
GTEX-1313W-0626-SM-5EQ4H,G58520.GTEX-1313W-0626.2,GTEX-1313W,Skin - Not Sun Exposed (Suprapubic),85586666.0,3.2481695221075677,0.04673625211665565,1.3404382203
GTEX-1313W-0826-SM-5EQ4T,G58521.GTEX-1313W-0826.2,GTEX-1313W,Breast - Mammary Tissue,73826666.0,1.3138883990779158,9.183673552317803,2.28831256069
GTEX-1313W-0926-SM-5EQ56,G58522.GTEX-1313W-0926.2,GTEX-1313W,Lung,59786666.0,1.4719001056188683,19.084522960353734,2.44786550344
GTEX-1313W-1026-SM-5EQ5I,G58523.GTEX-1313W-1026.2,GTEX-1313W,Artery - Aorta,65026666.0,1.7992618597422787,7.012507761046829,2.24407558181
GTEX-1313W-1126-SM-5EQ5U,G58524.GTEX-1313W-1126.2,GTEX-1313W,Heart - Atrial Appendage,81506666.0,1.3618518024034991,13.70440057013251,1.80866768789
GTEX-132AR-0726-SM-5EQ6J,G58525.GTEX-132AR-0726.2,GTEX-132AR,Artery - Tibial,68400000.0,3.026315789473684,0.1023391812865497,1.16552443993
